Borough,Year,All recorded offences,Burglary,Criminal Damage,Drugs,Fraud or Forgery,Mid-year estimates,Other Notifiable Offences,Robbery,Sexual Offences,Theft and Handling,Violence Against the Person
Camden,2005,200.0871674372773,19.46107784431138,17.63719396649739,8.228795573410139,9.24732812855302,211088.0,1.5017433487455467,5.969074509209429,2.1744485712120065,100.95315697718486,34.914348518153574
Camden,2006,201.0832480382122,20.480306304257176,18.006747791804084,11.585920618673944,5.3925471018613305,211032.0,2.4403881875734483,7.5675726903976654,1.6063914477425223,102.7948368020016,31.208537093900446
Camden,2007,167.35060514372162,18.26304841149773,14.09322995461422,13.209152798789713,3.52212556732224,211520.0,1.9147125567322243,6.302004538577912,1.13464447806354,81.49583963691377,27.41584720121029
Camden,2008,162.52681038459528,16.626005240806002,12.455236763635845,21.220033004712924,4.3514859254397855,210273.0,2.3826168837653907,4.755722322885012,0.9368772976083471,71.19791889591151,28.60091404983045
Camden,2009,158.61528056959293,15.418647028986868,11.717796021115515,15.277751686047607,4.259735868197104,212924.0,1.9537487554244708,5.2084311773214855,1.4324359865491911,76.02712705002725,27.319606995923422
Camden,2010,159.29677494469672,15.59203632553266,10.580975666550238,10.986145069274652,5.202002561415765,214725.0,1.7929910350448248,5.88659913843288,1.6253347304692052,80.26545581557806,27.365234602398413
Camden,2011,162.65840326779866,15.10766197003912,9.605292452530136,12.2224393080918,5.1388768986809765,220087.0,1.62662946925534,6.342946198548756,1.712958966226992,85.70701586190916,25.19458214251637
Camden,2012,145.98020999102067,13.01553151198869,7.9124474355668974,9.681635120598145,5.760972964322862,224962.0,2.0714609578506598,4.7296876805860535,1.4713596074003608,78.97778291444777,22.359331798259262
Camden,2013,124.7001771729809,13.599223399022286,6.895380878377496,9.141603437242892,0.19589150222663346,229719.0,1.9676213112541845,4.152899847204628,1.5236005728738151,67.03407206195395,20.189884162825013
Camden,2014,121.04953884673358,12.361292080767825,7.255818706726961,8.354410975703226,0.17884060192636878,234846.0,1.9076330872146003,3.755652640453744,2.0353763743048643,59.404886606542156,25.79562777309386
Camden,2015,125.21830755126341,11.656897274111314,8.072712489473533,6.3801807856167985,0.1285992225969576,241059.0,1.928988338954364,4.202290725507034,2.5678360899198958,59.13904894652347,31.141753678560022
Camden,2016,103.13549786539171,8.745597751248066,6.73894411022784,4.923206908737879,0.15435797238617116,246181.0,1.7832407862507669,3.123717914867516,2.006653641020225,49.40673731928946,26.253041461363797
Croydon,1999,113.66113965296057,14.214041786873693,21.116284112194567,2.0357398830353004,13.50333969753001,332066.0,0.9064463088663096,3.2945257870423346,0.909457758397427,39.973981076051146,17.70732324296977
Croydon,2000,105.37606098593528,11.306213181506756,19.408151603184532,2.1391750264031044,9.382451584335854,334241.0,0.7030854981884329,4.691225792167927,1.1728064480419818,37.64349675832708,18.92945509377964
Croydon,2001,111.75368235097521,12.327221943708372,19.05631550048939,2.267898493637948,11.357396929981618,335112.0,0.8832867817326744,6.251641242330923,1.1458855546802265,39.944854257681015,18.51918164673303
Croydon,2002,115.1349820371778,12.268383942280462,16.865673866702444,3.4017560335703534,10.649493910528747,335415.0,0.9629861514839826,5.6288478452066855,1.273049803974181,41.301074787949254,22.78371569548172
Croydon,2003,110.27360762564786,11.219966718167177,17.078521905578427,2.5631178944924216,10.517416400977618,335919.0,1.0627562001553947,5.272104287045389,1.1431327194948782,37.76803336518625,23.648558134550296
Croydon,2004,103.82815141753723,9.580760172513006,16.236867239732568,2.3195524628189386,9.257446593935944,337134.0,0.9521436580113544,4.437404711479708,1.2190998238089306,34.303867304988515,25.52100945024827
Croydon,2005,102.8131378077699,10.564751129620236,14.980003067376096,3.0909712964383047,8.55326026686172,339052.0,0.8051862251218103,5.441643169779266,1.0381888323914916,35.44294090581976,22.89619291436122
Croydon,2006,92.5542445417669,10.174798574823248,14.727609715405245,4.450005727730145,6.089017738339662,340449.0,0.7901330302042303,5.372317145886756,1.039803318558727,30.110236775552288,19.800322515266604
Croydon,2007,88.90820250618407,10.699679387493497,13.705239965235489,7.168000372061656,4.6972784271093415,344029.0,1.0260762900801967,4.874589060805921,1.0813041923791311,27.1401538823762,18.515880928642645
Croydon,2008,93.86844847527112,11.565724231909947,13.045793397231098,8.700058401181765,5.321950828495196,349308.0,1.210965680717304,4.027963859974578,1.1365328019970913,29.02309709482749,19.836362178936643
Croydon,2009,94.14252628535307,11.696237984142327,12.407763852785015,7.222979734269184,5.2584879933553115,352763.0,1.2813135164402163,4.59515311979998,1.2784787520233132,30.363161669449465,20.038949663088246
Croydon,2010,90.21346497146256,12.155294998477444,10.724931624719584,6.4226667895885186,4.824682707968409,357951.0,1.2431869166450156,4.637506250855563,1.3186162351830282,30.36728490771083,18.519294540314178
Croydon,2011,89.84005591875334,12.310349081041073,9.71725395063251,6.740402669846361,5.2245658758548865,364815.0,1.214314104409084,5.029946685306252,1.326699834162521,29.96313199841016,18.313391719090497
Croydon,2012,84.33228693959651,11.17418389421122,7.934700693439165,6.48709899535358,2.8680947501396097,368886.0,1.2985041449119783,5.508476873614072,1.2849498218961954,30.09872968884696,17.677548077183737
Croydon,2013,75.65888311799803,10.210542129887967,7.610958492509765,5.4164699317508695,0.059020474739236814,372752.0,1.0730995407133963,4.042902519637722,1.4889256127398378,28.16618019487488,17.590784221144354
Croydon,2014,76.59823423040102,8.177321561536006,7.826295074992021,4.991490266992874,0.08243803850654187,376040.0,1.4519731943410277,2.473141155196256,1.837570471226465,26.05307945963195,23.704925007977877
Croydon,2015,76.38161522408456,6.938746434988168,8.215686843556332,3.859842598626497,0.12136210494656108,379031.0,1.8309848007155087,1.8943041598180623,1.9602618255498891,24.95574240629395,26.60468404958961
Croydon,2016,67.42539968192852,5.966456014062108,7.3083200803549015,3.1362475935381267,0.08108730225161127,382304.0,1.6635975558717668,2.86682849250858,1.7865363689629197,21.064388549426635,23.551937724951873
Ealing,1999,128.1612694043381,15.272024668157695,21.104905840159866,3.3614335058163385,12.863438455328668,302252.0,1.3035480327673596,5.631062821751387,1.1910591162341355,45.4256712941519,22.008125669970756
Ealing,2000,126.72733843677105,15.23474718270526,20.42579754903571,2.7630844038505766,10.598942077077242,304370.0,1.2419095180208295,4.961067122252522,1.1302033708972632,49.245983506915934,21.125603706015703
Ealing,2001,127.33828870461737,14.75220973977792,18.934117861466568,2.4798552441453285,9.613507075072574,307276.0,1.3147788958460798,7.36796886187011,1.113005896978612,49.49621838347284,22.26662674598732
Ealing,2002,129.82389196810266,14.690759987323847,17.00286507007457,3.1561042807898017,10.687422795092516,309242.0,1.3904967630528842,5.895059532663739,1.1609031114790358,52.74186559393614,23.098414833690118
Ealing,2003,123.0964467005076,14.199566385812767,18.373427499448248,2.641930751554649,10.376231710958496,308108.0,1.489737364820128,4.78079115115479,1.1521933867345218,46.87641995663857,23.206148493385435
Ealing,2004,117.44976183027869,14.02895447201143,15.089994936676204,3.6023775046521305,6.295291753877312,310073.0,1.4964218103478857,5.047198562919053,1.2513182379633183,44.808803088305005,25.82940146352633
Ealing,2005,119.23945084949516,15.982786292978318,15.397699297256164,4.8981053412368025,5.7549540562834505,312774.0,1.457921694258474,6.432759756245724,1.0422861235268914,43.085422701375435,25.187515586333898
Ealing,2006,116.49420129452095,12.548798239299273,15.796200159198804,7.874315397568889,4.439807312362643,315329.0,1.5127057771407006,7.481075321331054,1.0116418090312025,41.59782322590057,24.231834052687827
Ealing,2007,106.57700261398121,13.339776760357859,12.376400739320493,11.118049649952463,4.0009916183148135,318671.0,1.296007481069818,4.860812562172272,0.9633760210373709,34.389699721656505,24.231888060099607
Ealing,2008,101.06412527544424,11.943633456987488,10.6412527544426,9.462320459721873,7.385300998080377,324022.0,1.3147255433273048,4.181814815043423,0.9690700014196566,31.581188931615753,23.58481831480579
Ealing,2009,101.99232648212241,11.504215585848241,10.719286229490312,7.74928325948734,7.934150791293647,329966.0,1.4243891794912205,4.382269688392137,1.024347963123473,32.86399204766552,24.390391737330518
Ealing,2010,104.85732160336214,11.473540214264546,10.641386762773406,7.43550062411509,6.899689588802447,334073.0,1.4876987963708532,4.792365740422004,1.1284958676696408,36.71951938648139,24.279124622462753
Ealing,2011,96.0025227370518,11.405364942206926,9.124291953765539,6.911002787978097,6.5897664110528895,339314.0,1.6975426890726584,4.3705829998172785,1.196531825978297,33.670877122665146,21.036562004514987
Ealing,2012,88.07030830331905,11.524315248436176,7.229849326769817,6.666255712989953,3.1731494609168376,340671.0,1.34147021613228,3.4784293350475965,1.1007687769137966,33.18744477809969,20.368625448012885
Ealing,2013,75.5808860885154,9.655643602515664,6.715446110004848,5.21760965155594,0.13430892220009694,342494.0,1.2671754833661322,2.4788755423452677,1.4044041647444918,30.35965593557843,18.347766676204547
Ealing,2014,75.82471544905559,8.497068262996978,6.874820968203952,4.5510613297166485,0.19291589451592725,342118.0,1.4673299855605375,1.7771646040255116,1.514097475140156,27.88511566184767,23.06514126704821
Ealing,2015,78.79694163394635,7.208672560696557,7.2932061248939695,4.159634348610589,0.15449237594699453,343059.0,1.6382021751360551,1.9501018775196104,1.6323722741569235,27.81737252192772,26.942887375057936
Ealing,2016,69.01012832317393,6.1830557465704725,6.2413314840499305,3.263441298849637,0.12820662245480716,343196.0,1.4889450926001468,1.6462895837946832,1.3840487651371232,25.393652606673736,23.281157123043393
Enfield,1999,104.82123410980049,17.8710890951157,14.098140658744333,2.4383000098998653,12.756158999160345,272731.0,1.1109848165408405,3.714282571471523,0.8103222589291279,37.20882481272756,14.813130887211205
Enfield,2000,101.8620850117062,14.443701193886604,13.909287885177484,2.0431311530239795,9.44857271656463,275068.0,0.9924818590312212,4.228045428766705,0.9306789593845886,38.42322625678015,17.442959559090845
Enfield,2001,106.03896619131086,15.908910576846786,15.17315502081034,1.9656214609797087,7.952651965982126,277266.0,1.2226526151782042,4.659785188230796,1.0675668852293465,39.777686409440754,18.31093606861281
Enfield,2002,107.00813905857628,15.319952269853426,15.72245275962172,2.657215622718125,6.557552227110012,280745.0,1.0899570784875954,3.818411725943472,1.0650234198293826,40.85558068710039,19.921993267912164
Enfield,2003,106.43816417407349,13.713697730941865,16.587719765110787,1.972785495059166,7.930171909095748,281835.0,0.8125321553391168,4.29684034985009,1.1034825341068355,41.776216580623405,18.244717653946452
Enfield,2004,99.67861610037666,12.501018719637726,15.15854820935663,1.9594850770860717,7.281630801829798,282217.0,1.218920192617737,4.0500749423316105,0.875213045280759,38.24362104338151,18.390104068854814
Enfield,2005,96.47129879661071,13.498186312895262,13.856358790500705,4.111960502705607,5.3655641743246525,284779.0,0.976195576218752,5.105713553316782,1.0288679993960228,34.072034805937236,18.456417081315685
Enfield,2006,94.13803060929828,12.65703878175132,13.015388148029599,7.302673007942832,4.094924311743074,287429.0,0.8767382553604542,5.243033931857955,0.8384679346899582,31.52430687230585,18.585459365617247
Enfield,2007,86.69657741464118,12.468528542125444,12.540561306742955,8.12598187518437,2.9876446658022733,291534.0,0.9158451501368622,4.4111492999101305,0.8438123855193562,29.873016526374283,14.5300376628455
Enfield,2008,82.47966837343625,13.397524903931176,11.837562154765784,7.157673907269628,3.684739597166516,297443.0,0.9010129671903524,3.8427530652931834,0.847221148253615,26.56643457738121,14.244746052184787
Enfield,2009,80.99784416384355,13.034364227028425,11.292475105225337,5.834997400412622,3.967268380076232,301971.0,1.1259359342453414,4.38783856727964,1.135870663076918,24.863314689158894,15.355779197340144
Enfield,2010,76.89632307052216,11.451399001456211,9.215076971083835,5.5290461826503,4.371879550655295,307648.0,1.348944247971708,4.160599126274184,1.0694039941751612,25.36015186186811,14.389822134387352
Enfield,2011,73.03422683039483,11.279404972366894,8.278783824677083,4.663385732715371,4.3352923375858055,313935.0,1.137178078264609,3.5835443642792297,0.8664213929635116,25.712328985299507,13.17788714224282
Enfield,2012,70.97990147721147,11.793738791693325,6.52721353222792,3.8293406285161375,2.7483004346222817,317287.0,1.0085506182100121,3.4133134985045084,0.9644265286633236,27.016549685300692,13.678467759473286
Enfield,2013,70.60625725374699,10.776104129487964,6.348978547628258,5.335013914714655,0.12167575594963248,320524.0,1.1574796271106065,2.864060101583657,1.110681259437671,28.02910234491021,14.863161572924335
Enfield,2014,68.73008928626444,9.098079328596867,6.491585894125838,4.0607072655234235,0.12323846025867755,324574.0,1.3771897933907211,2.5633599733804924,1.4634567155717957,24.179385902752532,19.37308595266411
Enfield,2015,69.85290759454745,8.367003315744764,6.424445777373164,4.070845499690957,0.1035218750856339,328433.0,1.3670977033367535,2.761598255960881,1.5680519314441606,23.895284578589848,21.29505865732128
Enfield,2016,58.543430045715844,6.083374824605079,5.440637305934007,2.296353294406977,0.09354395811644714,331395.0,1.3729839013865628,2.1756514129663995,1.3518610721344615,20.824092095535537,18.904932180630365
Greenwich,1999,141.35496399079975,17.750084838429924,24.075261113834323,3.982692960295615,8.563968176162286,212168.0,1.4045473398438972,2.219938916330455,1.644922891293692,52.33117152445232,29.38237623015723
Greenwich,2000,131.34332534345592,14.223225361176658,23.58257398408864,4.425521595985787,6.216248985720815,214438.0,1.170501496936177,2.1871123588170005,1.5995299340601945,48.522183568210856,29.416428058459786
Greenwich,2001,133.33486618228642,12.848339924583833,23.20426745148533,4.065115423526166,9.850087372390323,217460.0,1.264600386277936,3.4489101443943717,1.6600754161684907,48.2203623654925,28.773107697967443
Greenwich,2002,140.88208203146166,13.482273474326787,24.097419133450128,3.0883707489750583,9.84305297187957,221476.0,1.3680940598529865,3.1290072061984144,1.6660947461575972,53.0892737813578,31.118495909263306
Greenwich,2003,139.75292350080022,13.73142579457252,25.675091282773753,2.545663678149646,8.698055754938633,224303.0,1.382059089713468,4.828290303740921,1.7030534589372412,50.627945234794005,30.56133890318007
Greenwich,2004,137.26836568510942,13.072758484088206,24.42889211673049,4.1243012456534185,7.421101280866235,227190.0,1.8486729169417668,5.158677758704169,1.5493639684845284,45.023988731898406,34.64060918174215
Greenwich,2005,136.02957126866644,13.922271295565178,23.4062491865298,5.266948380435066,7.197584318897673,230494.0,1.1627200708044465,5.3320259963383,1.6052478589464367,44.67361406370664,33.46291009744289
Greenwich,2006,127.47980682935169,13.851019274327962,21.398350356852852,5.628445660070944,8.20975255352793,233990.0,1.2137270823539468,6.320782939441856,1.5428009744006153,37.32210778238386,31.992820205991713
Greenwich,2007,129.4396178155453,14.458748176802587,19.062717990994987,8.468091402963621,5.30154099816095,236535.0,1.5980721669097595,5.470649163971506,1.3697761430655082,42.974612636607695,30.735409136068654
Greenwich,2008,119.61309374843586,14.915661444516745,16.350501359761086,7.457830722258373,5.810267447486528,239748.0,1.6475632747718438,4.4838747351385635,1.3222216660827202,39.51232127066753,28.112851827752472
Greenwich,2009,105.14954529039036,12.024360615909913,14.954529039036084,5.852129091565711,4.973899340096523,243672.0,2.0108998982238417,3.4841918644735546,1.6333431826389573,35.067631898617805,25.148560359827968
Greenwich,2010,96.84112517106726,10.803825485309286,12.806466242058669,5.157100946739387,5.169140871128662,249171.0,1.6374297169413774,3.5838841598741427,1.7096692632770265,34.137198951723924,21.836409534014788
Greenwich,2011,87.73577889722604,10.270742084600542,10.619101858049264,5.0727445661746575,4.888779292555669,255483.0,1.4404089508891005,2.955186842177366,1.4208381770998462,30.295557825765314,20.772419299914286
Greenwich,2012,81.17107833335898,8.720796099481673,8.440100281464847,4.794899795438116,2.810803328360275,260068.0,1.345801867203962,2.114831505606226,1.272744051555747,31.33026746850824,20.340833935739887
Greenwich,2013,74.35380746038,8.89366988879125,7.4581073300809075,5.136207993697161,0.1856004363504136,264008.0,1.609799703039302,1.6779794551680252,1.3257174025029546,27.5711342080543,20.49559104269568
Greenwich,2014,78.24607894952322,7.7006677137688975,7.778828188389076,4.209499847400978,0.14515516715175789,268678.0,1.6823111680152452,1.6376480396608581,1.8014128436269436,27.843738601597448,25.446817379912012
Greenwich,2015,79.8754016513648,6.681149769107324,8.678944553007064,3.355130766403569,0.17103161173640752,274803.0,1.943210226962588,1.7394278810638897,1.943210226962588,25.836690283584968,29.526606332536396
Greenwich,2016,71.57052679739495,5.422388710565258,7.609931156752429,2.444900381032721,0.15369987775498095,279766.0,1.6049126770229405,1.4404895519827283,1.6906986553047905,25.18175904148467,26.02174674549445
Hackney,1999,195.92941779222144,24.13517708338566,25.898225398946188,5.017906744287672,14.666954647967973,199087.0,2.255295423608774,12.240879615444506,1.8936444870835365,76.39373741128252,33.42759698021468
Hackney,2000,188.03133036025986,21.132750846932602,23.73869732177539,4.675953014293371,11.893933061593756,203381.0,1.7504093302717558,11.185902321259112,1.8241625323899484,80.75483943927898,31.07468249246488
Hackney,2001,191.89272651824402,20.68556208563736,23.633749264159498,4.6756029066906,11.368132557443811,207246.0,1.6743387085878618,14.518977447091864,1.7853179313472878,81.21266514190866,32.338380475377086
Hackney,2002,186.1339299680984,22.7862021890302,22.35958305089566,5.953707083299757,8.665108716777034,210961.0,1.7586188916434788,11.689364384886305,1.7538786789975398,78.8866188537218,32.280848118846606
Hackney,2003,183.7762764530025,20.3714601821991,19.966573291589178,7.791718650690898,8.045949954097129,212405.0,1.892610814246369,11.492196511381554,1.9538146465478683,78.64221652032674,33.61973588192369
Hackney,2004,170.85789466291476,18.246005028537184,19.13091520313137,9.8557455953479,7.781591059129791,213581.0,1.4561220333269345,9.01765606491214,2.1256572447923743,69.11663490666305,34.127567527074035
Hackney,2005,159.9449453148094,16.38246378953591,15.237030741945018,9.814698492462313,4.687961868164352,216512.0,1.6257759385161101,8.57227313035767,2.138449600945906,66.98012119420632,34.506170558675734
Hackney,2006,141.51221882621158,12.202931065020232,14.269300113990907,11.199266098377333,3.5695957637163764,220193.0,1.544099948681384,7.652377686847447,1.7484661183598027,56.86375134541061,32.46243068580745
Hackney,2007,143.6252672843906,12.317355666429082,13.622594440484676,20.095331432644336,3.9914468995010686,224480.0,1.8175338560228085,5.849073414112616,1.670527441197434,52.842124019957225,31.41928011404134
Hackney,2008,128.60487965339485,11.911305785553214,10.40075138178938,20.230175596539144,3.6443748079345215,231041.0,1.8221874039672608,4.774044433671945,1.817859167853325,46.026462835600604,27.977718240485448
Hackney,2009,121.37924622393524,10.835847892419133,10.049784043749103,14.918308525834455,3.9345453930741856,236622.0,1.7242690874052284,4.623407798091471,1.9482550227789468,45.278968143283386,28.065860317299318
Hackney,2010,115.89358771236748,10.43687613500511,9.117271106441244,10.474106370920703,3.363131311042074,241739.0,1.4106122719130962,4.46762830987139,1.7125908521173665,50.30632210772776,24.60504924732873
Hackney,2011,112.88038773049816,8.888187651204378,8.536220274939113,10.251555533979012,3.272892039064333,247182.0,1.2622278321236984,4.943725675817818,1.5009183516599105,52.382455033133475,21.84220533857643
Hackney,2012,110.28125607352085,10.130136959134378,7.183115909550649,8.00019038628584,2.7368028589673923,252119.0,1.4278971438090742,4.886581336591053,1.4953256200445029,51.8168007964493,22.604405062688645
Hackney,2013,101.13878754676956,11.220806670318868,6.461288605519488,6.962494997649381,0.0777064173844797,257379.0,1.5385870642126984,3.943600682262345,1.6939998989816574,45.72634130989708,23.513961900543556
Hackney,2014,97.68573057191715,9.564886946608397,7.4292228766863015,4.651339540186205,0.10640319209576288,263150.0,1.7100513015390462,3.7735132053961618,2.109063271898157,39.46798403952119,28.873266197985934
Hackney,2015,101.1453148407674,9.590757186562529,7.546215925861218,5.245177670635555,0.10408573690843058,269009.0,1.7620228319498603,3.717347746729664,2.4088413398808215,39.27006159645215,31.500804805787162
Hackney,2016,91.15404020093156,8.368491477958221,6.006741589464988,3.6778953371891516,0.054839393695663305,273526.0,1.6415258512901882,3.5243450348412946,2.208199586145376,37.80262205421057,27.869379876136087
Hammersmith and Fulham,1999,178.04449867400427,19.777880149906,23.94262733916855,4.1958738498698915,13.409365389643538,160634.0,2.328274213429286,5.310208299612785,1.5189810376383581,78.40805806989803,29.15323032483783
Hammersmith and Fulham,2000,171.75913816281715,18.71125899521269,22.616534767295445,4.331084656889283,9.282633688782369,164393.0,1.897891029423394,5.541598486553564,1.3504224632435686,81.47548861569531,26.552225459721516
Hammersmith and Fulham,2001,174.09401679124306,16.466517883500423,21.957325209300127,5.219219006459078,8.023663608346027,169374.0,2.019200113358603,7.929198105966678,1.2929965638173508,85.89866213232256,25.287234168172212
Hammersmith and Fulham,2002,174.44720301879772,17.96045095907296,20.059422404921246,6.7446173883213465,8.634273122118275,171989.0,2.168743349865398,7.3900075004796815,1.5233532377070629,84.8310066341452,25.135328422166534
Hammersmith and Fulham,2003,167.04565331467552,16.48300390647776,18.471226167570407,6.792606845081919,7.836277768060173,171510.0,2.1748003031893184,6.681826132587021,1.5625911025596175,82.04769401201095,24.99562707713836
Hammersmith and Fulham,2004,157.70878006543353,17.567104246206775,17.142890349424405,5.067322164304435,5.828582718804298,172083.0,1.6213106466065794,8.054252889593974,1.3133197352440389,74.25486538472714,26.859131930521897
Hammersmith and Fulham,2005,149.23366341204442,17.61189206656972,14.380352237841329,5.274334649031691,5.435911640468111,173292.0,1.3964868545576254,7.415229785564248,1.2868453246543408,67.34298178796483,29.089629065392515
Hammersmith and Fulham,2006,145.03506512093892,15.640475168169461,13.63102905395735,7.95763560898812,4.671532846715329,174675.0,1.4426792614856163,6.7096035494489765,1.1965078002003722,64.85186775440104,28.933734077572637
Hammersmith and Fulham,2007,131.57328074708735,14.925880592955258,12.846230563488824,11.23691010471916,3.3886395575502064,176472.0,1.5243211387642233,4.85629448297747,1.3996554694229113,53.15857473140215,28.236774105807157
Hammersmith and Fulham,2008,129.4723527285869,12.914483194795807,12.0674466931695,12.389320563787495,4.2069479580773415,177088.0,1.4851373328514637,3.856839537405132,1.3100831225153595,53.35200578243585,27.89008854354897
Hammersmith and Fulham,2009,126.95707210908523,10.471029780807925,10.837460303360057,10.448821870350221,4.5415176886006785,180116.0,1.9376401874347644,4.158431233205268,1.204779142330498,57.16316151813275,26.19423038486309
Hammersmith and Fulham,2010,133.54751661671514,13.923756649450901,10.876898065714824,10.180157264352307,4.230212008272415,180842.0,2.0459848928899262,4.644938675750102,1.3879519138253282,59.200849360214995,27.05676778624435
Hammersmith and Fulham,2011,128.40033982844142,12.732604346515386,9.570007399490256,8.693030776398366,4.4287319466140485,182445.0,2.0883005837375648,4.319109868727562,1.1126640905478364,61.64049439557127,23.81539642083916
Hammersmith and Fulham,2012,121.11203780928551,9.535724214623297,7.634139560745067,10.05838198498749,4.2313038643313865,179850.0,2.018348623853211,3.8698915763135946,1.4567695301640256,58.57103141506811,23.73644703919933
Hammersmith and Fulham,2013,106.24842600106331,8.42823963958922,6.749307440467862,11.405546072697765,0.1343145759297087,178685.0,2.3113299941237373,2.876570501161261,1.5949855891652909,50.11612614377256,22.632006044155922
Hammersmith and Fulham,2014,113.58170044571527,8.314411459647353,8.202281837804504,9.452527121352283,0.1681944327642755,178365.0,2.6070137078462703,2.1753146637512963,1.951055420065596,51.98329268634542,28.727609116138254
Hammersmith and Fulham,2015,114.34145253887743,8.87352990357282,7.859093696003567,8.254835293461902,0.11147650632629176,179410.0,2.49149991639262,1.939691210077476,2.240677777158464,49.45655203165933,33.114096204224964
Hammersmith and Fulham,2016,98.12751177262962,7.314059247219657,6.785265009406972,5.638616451623678,0.12245761296714795,179654.0,2.2654658398922374,1.9370567869348856,2.0316831242276816,43.26650116334732,28.76640653701003
Haringey,1999,155.907558142195,19.939695917349546,22.190804313709346,3.536802419483984,15.908747752323167,218559.0,1.638001638001638,9.187450528232652,1.9720075585997368,59.23343353510951,22.300614479385427
Haringey,2000,149.19147581250428,18.91787395665128,21.37414996929655,4.7988355432236345,9.06092929109145,219845.0,1.6648092974595738,10.643862721462849,1.9604721508335416,57.10841729400259,23.662125588482795
Haringey,2001,170.21843969066808,21.708376459315442,22.79311731924376,6.811268649633223,12.4428816140944,221251.0,1.839539708295104,11.868872909048994,2.223718762853049,67.53415803770378,22.996506230480318
Haringey,2002,173.8152302716573,19.405365432076767,21.76198579790978,11.573723460178016,10.081345723780927,224474.0,2.0492351007243603,9.649224409062963,2.276432905369887,72.75675579354402,24.26116164901057
Haringey,2003,163.56703862203204,18.286694485550626,21.024143769414337,9.9721366769321,11.616383811720368,225027.0,1.7197936247650285,8.456762966221829,2.2175116763766125,65.89875881560879,24.37485279544233
Haringey,2004,156.98629411141332,18.033134338902823,19.39754141792363,7.630082305980429,12.734466070860856,226472.0,2.0399872831961567,6.3142463527500095,1.867780564484793,61.036242890953396,27.932812886361233
Haringey,2005,154.25849758582638,16.753100043180346,16.840333055641576,9.73520419067392,9.342655634598355,229271.0,1.8711481172935085,8.827980861077066,1.8493398641782,58.84739020634971,30.191345612833718
Haringey,2006,131.21102695840875,15.263279782480035,14.135366721847205,10.08259926063798,7.0934152178201675,233174.0,1.3895202724145916,8.34569892011974,1.2694382735639478,49.39658795577553,24.235120553749557
Haringey,2007,124.52648515792272,15.71414695535763,15.638131194756605,9.66244779195331,5.519588839197104,236793.0,1.1951366805606585,6.347316010186112,1.2500369521058476,46.50475309658646,22.69492763721901
Haringey,2008,111.99833100847178,15.446352967164225,13.752817445870269,10.652092989008382,5.9314649900392284,244459.0,1.1985649945389614,4.655177350803203,1.1290236808626395,37.50322139908942,21.729615191095444
Haringey,2009,103.05238085706851,14.030944136426413,11.977342327015073,8.194391625467865,5.288124737295091,249805.0,1.0448149556654192,4.335381597646164,1.3890834851183924,36.36036108164368,20.431936910790416
Haringey,2010,97.28497835737629,13.559281797247785,10.386085415166457,7.292021112438773,5.013017227053675,252742.0,0.9614547641468376,4.241479453355596,1.511422715654699,34.96450926240989,19.355706609902587
Haringey,2011,101.39704155905142,14.275651561399386,10.753698051185724,6.92259528840886,4.848555999060811,255540.0,0.9939735462158568,5.858182671988731,1.2992095171010412,38.087970572121776,18.357204351569226
Haringey,2012,90.28936472623906,12.166295884315904,7.798016314423433,5.063496477567668,3.1670992460758867,258912.0,1.0814485230503028,4.051569645284884,1.3904338153503897,37.41425658138672,18.156748238783837
Haringey,2013,83.80855474474724,11.037033099709172,7.2403240870813175,4.688935630595401,0.07973088926518494,263386.0,1.173183084902007,3.5423295087817883,1.3820020805965392,36.33830195986119,18.32671440395465
Haringey,2014,89.04803375931165,10.559129254955316,8.252940670775692,4.208700722506083,0.1457720498914185,267541.0,1.498835692473303,4.092830631566752,1.8838234139814083,33.51635824041922,24.889643082742463
Haringey,2015,95.3735194089363,9.059458191626598,7.883047965286736,5.768441421367421,0.12460419842852118,272864.0,1.8983816113521756,4.383135921191509,2.125601032015949,35.182361909229506,28.948487158437906
Haringey,2016,85.81042984223437,7.193366157780003,6.75881932548276,4.198225181450238,0.16519962219564666,278451.0,1.6089006683402105,4.187451293046173,1.921343432058064,33.363141091251244,26.41398307063002
Harrow,1999,80.69395745253934,13.674251715894934,12.664194431217506,1.8613912817626943,9.162662511002411,207909.0,0.928290742584496,2.9195465323771463,0.735898878836414,27.48317773641353,11.264543622450207
Harrow,2000,81.44361448779135,13.346786920053177,13.064644165383475,2.0849871362032197,8.894669892977037,209114.0,1.0042369234006332,2.673183048480733,0.5881959122775138,27.999081840527182,11.787828648488386
Harrow,2001,86.72944716345147,12.487859686541867,13.420997505284607,2.1186037211250976,9.959817942907199,210044.0,0.9236160042657728,4.2467292567271615,0.5617870541410371,30.355544552569942,12.654491439888785
Harrow,2002,92.17937608318891,12.885238489940471,12.687438776279107,2.1287016803556624,10.78479391153643,212336.0,0.8995177454600256,2.8869339160575693,0.6263657599276619,35.96658126742521,13.313804536206767
Harrow,2003,86.23109746968109,12.286644707291513,12.445725407995207,1.5159455008234766,8.225407995208862,213728.0,0.884301542147028,2.9195987423266967,0.6456804910914807,33.935656535409485,13.372136547387333
Harrow,2004,83.72521004129155,10.070884600979344,12.225628505504767,1.7385916482866086,8.720701725182296,216267.0,0.7675697170627048,3.2321158567881367,0.8924153939343497,32.01598024663957,14.061322346913768
