Year,Borough,IP,Volume
2014-08-01,Hackney,102.2903185,244
2014-08-01,Hammersmith & Fulham,104.1328834,296
2014-08-01,Haringey,100.1220824,287
2014-08-01,Harrow,93.61732297,245
2014-08-01,Havering,96.02802306,339
2014-08-01,Hillingdon,95.29475392,335
2014-08-01,Hounslow,101.9310488,263
2014-08-01,Inner London,99.81368219,4461
2014-08-01,Islington,99.11006072,249
2014-08-01,Kensington & Chelsea,102.5638967,217
2014-08-01,Kingston upon Thames,99.87551406,299
2014-08-01,LONDON,100.4733799,11243
2014-08-01,Lambeth,101.8281826,481
2014-08-01,Lewisham,96.10996115,429
2014-08-01,Merton,106.5082225,307
2014-08-01,NORTH EAST,103.5622626,3488
2014-08-01,NORTH WEST,101.6087301,9847
2014-08-01,Newham,97.26332679,287
2014-08-01,Outer London,97.95025492,6782
2014-08-01,Redbridge,95.71245116,311
2014-08-01,Richmond upon Thames,102.4220513,358
2014-08-01,SOUTH EAST,98.64273239,16577
2014-08-01,SOUTH WEST,99.46136042,10229
2014-08-01,Southwark,98.76290335,439
2014-08-01,Sutton,96.80908051,401
2014-08-01,Tower Hamlets,94.82540081,405
2014-08-01,WEST MIDLANDS,101.1901312,8005
2014-08-01,Waltham Forest,97.26394778,326
2014-08-01,Wandsworth,103.4976421,559
2014-08-01,Westminster,97.2396321,280
2014-08-01,YORKS & THE HUMBER,102.6290154,7887
2014-09-01,Barking & Dagenham,95.61139242,185
2014-09-01,Barnet,97.69081525,432
2014-09-01,Bexley,98.80345944,342
2014-09-01,Brent,97.89186603,255
2014-09-01,Bromley,99.17617097,490
2014-09-01,Camden,104.3829884,232
2014-09-01,City of London,96.1766336,18
2014-09-01,Croydon,100.568261,539
2014-09-01,EAST MIDLANDS,101.0372741,6712
2014-09-01,EAST OF ENGLAND,99.10929943,10029
2014-09-01,Ealing,102.7703707,288
2014-09-01,Enfield,97.7533468,336
2014-09-01,England,100.386356,77547
2014-09-01,Greenwich,98.20688422,405
2014-09-01,Hackney,102.5511896,266
2014-09-01,Hammersmith & Fulham,105.6413107,233
2014-09-01,Haringey,102.0349196,223
2014-09-01,Harrow,95.77094997,248
2014-09-01,Havering,97.54041279,470
2014-09-01,Hillingdon,96.31875727,333
2014-09-01,Hounslow,103.7371046,273
2014-09-01,Inner London,101.1573559,4045
2014-09-01,Islington,100.7144659,228
2014-09-01,Kensington & Chelsea,102.368533,208
2014-09-01,Kingston upon Thames,100.177956,299
2014-09-01,LONDON,100.204089,10437
2014-09-01,Lambeth,104.8274326,416
2014-09-01,Lewisham,97.61254088,366
2014-09-01,Merton,105.297453,273
2014-09-01,NORTH EAST,102.6417176,3115
2014-09-01,NORTH WEST,101.476841,8962
2014-09-01,Newham,99.33822364,263
2014-09-01,Outer London,99.3311998,6392
2014-09-01,Redbridge,96.22466991,311
2014-09-01,Richmond upon Thames,103.8117754,277
2014-09-01,SOUTH EAST,99.36689658,14977
2014-09-01,SOUTH WEST,100.2601501,9277
2014-09-01,Southwark,102.0497386,335
2014-09-01,Sutton,100.3285506,331
2014-09-01,Tower Hamlets,96.23287301,400
2014-09-01,WEST MIDLANDS,100.8371349,7078
2014-09-01,Waltham Forest,100.585738,305
2014-09-01,Wandsworth,103.0445782,486
2014-09-01,Westminster,97.60070477,371
2014-09-01,YORKS & THE HUMBER,101.2075853,6960
2014-10-01,Barking & Dagenham,97.19754675,237
2014-10-01,Barnet,97.75867324,451
2014-10-01,Bexley,98.66898468,353
2014-10-01,Brent,97.01719904,263
2014-10-01,Bromley,99.77541574,578
2014-10-01,Camden,101.4178422,232
2014-10-01,City of London,97.4098796,12
2014-10-01,Croydon,101.9925942,541
2014-10-01,EAST MIDLANDS,100.3258939,7725
2014-10-01,EAST OF ENGLAND,99.57388666,10828
2014-10-01,Ealing,101.0655331,318
2014-10-01,Enfield,98.94042072,345
2014-10-01,England,100.2242817,84927
2014-10-01,Greenwich,98.89347832,373
2014-10-01,Hackney,102.9229094,282
2014-10-01,Hammersmith & Fulham,104.1888602,232
2014-10-01,Haringey,103.1495731,251
2014-10-01,Harrow,97.04681294,263
2014-10-01,Havering,98.64788251,395
2014-10-01,Hillingdon,96.96115576,338
2014-10-01,Hounslow,103.3138647,281
2014-10-01,Inner London,101.2325762,4115
2014-10-01,Islington,100.0595119,223
2014-10-01,Kensington & Chelsea,101.6040054,228
2014-10-01,Kingston upon Thames,99.61915869,298
2014-10-01,LONDON,99.86411058,10773
2014-10-01,Lambeth,105.1551782,394
2014-10-01,Lewisham,97.35262154,433
2014-10-01,Merton,105.8119661,248
2014-10-01,NORTH EAST,101.2488061,3533
2014-10-01,NORTH WEST,100.9863191,10070
2014-10-01,Newham,100.1211074,283
2014-10-01,Outer London,99.76955449,6658
2014-10-01,Redbridge,97.3416893,348
2014-10-01,Richmond upon Thames,102.8299637,312
2014-10-01,SOUTH EAST,99.49768606,16051
2014-10-01,SOUTH WEST,99.65906707,10261
2014-10-01,Southwark,102.4911048,307
2014-10-01,Sutton,101.8274108,382
2014-10-01,Tower Hamlets,98.68417209,472
2014-10-01,WEST MIDLANDS,100.7829343,7854
2014-10-01,Waltham Forest,100.9739683,334
2014-10-01,Wandsworth,102.3694707,478
2014-10-01,Westminster,97.87366055,288
2014-10-01,YORKS & THE HUMBER,101.8138294,7832
2014-11-01,Barking & Dagenham,98.43728707,201
2014-11-01,Barnet,97.21293435,376
2014-11-01,Bexley,99.53672358,324
2014-11-01,Brent,97.64145544,234
2014-11-01,Bromley,100.4195029,429
2014-11-01,Camden,100.0165982,164
2014-11-01,City of London,97.32899607,39
2014-11-01,Croydon,101.007854,460
2014-11-01,EAST MIDLANDS,100.2210154,6398
2014-11-01,EAST OF ENGLAND,99.15723216,9256
2014-11-01,Ealing,100.2081823,276
2014-11-01,Enfield,99.17923237,323
2014-11-01,England,99.92536066,72004
2014-11-01,Greenwich,98.21138016,320
2014-11-01,Hackney,99.4285522,206
2014-11-01,Hammersmith & Fulham,101.9198441,182
2014-11-01,Haringey,101.8187564,234
2014-11-01,Harrow,99.02298477,234
2014-11-01,Havering,98.71107021,297
2014-11-01,Hillingdon,97.37046212,354
2014-11-01,Hounslow,103.1589577,280
2014-11-01,Inner London,100.3489806,3409
2014-11-01,Islington,97.53257397,187
2014-11-01,Kensington & Chelsea,103.9359908,158
2014-11-01,Kingston upon Thames,100.1622535,245
2014-11-01,LONDON,99.49254077,9095
2014-11-01,Lambeth,103.7521446,347
2014-11-01,Lewisham,97.46396149,344
2014-11-01,Merton,102.2895161,228
2014-11-01,NORTH EAST,101.3847453,3293
2014-11-01,NORTH WEST,100.6049971,8608
2014-11-01,Newham,100.3507141,227
2014-11-01,Outer London,99.80515475,5686
2014-11-01,Redbridge,98.86703279,316
2014-11-01,Richmond upon Thames,102.7191944,232
2014-11-01,SOUTH EAST,99.29044534,13599
2014-11-01,SOUTH WEST,99.02333631,8499
2014-11-01,Southwark,102.1940666,279
2014-11-01,Sutton,102.0289018,274
2014-11-01,Tower Hamlets,98.15626293,397
2014-11-01,WEST MIDLANDS,100.6925219,6595
2014-11-01,Waltham Forest,100.9164576,283
2014-11-01,Wandsworth,100.0301299,428
2014-11-01,Westminster,99.73354844,217
2014-11-01,YORKS & THE HUMBER,101.5586086,6661
2014-12-01,Barking & Dagenham,99.18869182,299
2014-12-01,Barnet,97.65793238,397
2014-12-01,Bexley,100.0902545,358
2014-12-01,Brent,99.21952752,246
2014-12-01,Bromley,100.0117159,501
2014-12-01,Camden,98.94373585,190
2014-12-01,City of London,98.73693059,71
2014-12-01,Croydon,100.4851253,439
2014-12-01,EAST MIDLANDS,100.1531381,6970
2014-12-01,EAST OF ENGLAND,99.51784194,9678
2014-12-01,Ealing,100.1095898,284
2014-12-01,Enfield,99.68877533,274
2014-12-01,England,100.2416237,76741
2014-12-01,Greenwich,98.5666518,348
2014-12-01,Hackney,100.2616738,221
2014-12-01,Hammersmith & Fulham,100.373109,187
2014-12-01,Haringey,100.7392807,254
2014-12-01,Harrow,100.3043822,218
2014-12-01,Havering,99.79778216,354
2014-12-01,Hillingdon,97.95964392,361
2014-12-01,Hounslow,101.9784316,291
2014-12-01,Inner London,99.88883317,3790
2014-12-01,Islington,98.16720426,288
2014-12-01,Kensington & Chelsea,100.4585771,169
2014-12-01,Kingston upon Thames,100.5431067,242
2014-12-01,LONDON,100.0126383,9745
2014-12-01,Lambeth,101.4257942,421
2014-12-01,Lewisham,98.54303736,369
2014-12-01,Merton,101.7482083,223
2014-12-01,NORTH EAST,101.4020308,3237
2014-12-01,NORTH WEST,100.475809,9144
2014-12-01,Newham,100.3906699,245
2014-12-01,Outer London,99.9975765,5955
2014-12-01,Redbridge,100.5080813,276
2014-12-01,Richmond upon Thames,101.9893882,277
2014-12-01,SOUTH EAST,99.76167388,14439
2014-12-01,SOUTH WEST,99.3885234,9535
2014-12-01,Southwark,100.0511779,305
2014-12-01,Sutton,100.8386458,289
2014-12-01,Tower Hamlets,99.33275886,334
2014-12-01,WEST MIDLANDS,100.9983216,7028
2014-12-01,Waltham Forest,100.7876446,278
2014-12-01,Wandsworth,100.0704338,456
2014-12-01,Westminster,99.92035482,280
2014-12-01,YORKS & THE HUMBER,102.2254654,6965
2015-01-01,Barking & Dagenham,100,204
2015-01-01,Barnet,100,353
2015-01-01,Bexley,100,278
2015-01-01,Brent,100,199
2015-01-01,Bromley,100,418
2015-01-01,Camden,100,181
2015-01-01,City of London,100,37
2015-01-01,Croydon,100,403
2015-01-01,EAST MIDLANDS,100,4865
2015-01-01,EAST OF ENGLAND,100,7134
2015-01-01,Ealing,100,289
2015-01-01,Enfield,100,272
2015-01-01,England,100,56362
2015-01-01,Greenwich,100,351
2015-01-01,Hackney,100,194
2015-01-01,Hammersmith & Fulham,100,160
2015-01-01,Haringey,100,183
2015-01-01,Harrow,100,217
2015-01-01,Havering,100,253
2015-01-01,Hillingdon,100,244
2015-01-01,Hounslow,100,266
2015-01-01,Inner London,100,3099
2015-01-01,Islington,100,174
2015-01-01,Kensington & Chelsea,100,187
2015-01-01,Kingston upon Thames,100,184
2015-01-01,LONDON,100,8142
2015-01-01,Lambeth,100,351
2015-01-01,Lewisham,100,289
2015-01-01,Merton,100,198
2015-01-01,NORTH EAST,100,2417
2015-01-01,NORTH WEST,100,6522
2015-01-01,Newham,100,198
2015-01-01,Outer London,100,5043
2015-01-01,Redbridge,100,242
2015-01-01,Richmond upon Thames,100,206
2015-01-01,SOUTH EAST,100,10936
2015-01-01,SOUTH WEST,100,6613
2015-01-01,Southwark,100,244
2015-01-01,Sutton,100,228
2015-01-01,Tower Hamlets,100,276
2015-01-01,WEST MIDLANDS,100,4976
2015-01-01,Waltham Forest,100,238
2015-01-01,Wandsworth,100,403
2015-01-01,Westminster,100,222
2015-01-01,YORKS & THE HUMBER,100,4757
2015-02-01,Barking & Dagenham,101.2943144,184
2015-02-01,Barnet,102.1631038,378
2015-02-01,Bexley,99.82595614,244
2015-02-01,Brent,99.51064394,196
2015-02-01,Bromley,99.35685987,402
2015-02-01,Camden,99.92810391,153
2015-02-01,City of London,97.05014334,39
2015-02-01,Croydon,100.4625017,412
2015-02-01,EAST MIDLANDS,100.3520291,5071
2015-02-01,EAST OF ENGLAND,100.4849405,7239
2015-02-01,Ealing,99.90745981,213
2015-02-01,Enfield,100.1971595,281
2015-02-01,England,100.2802861,57669
2015-02-01,Greenwich,99.88359958,367
2015-02-01,Hackney,102.2960158,167
2015-02-01,Hammersmith & Fulham,100.3613739,148
2015-02-01,Haringey,99.28959977,168
2015-02-01,Harrow,99.96934272,199
2015-02-01,Havering,100.6726499,291
2015-02-01,Hillingdon,101.3463873,292
2015-02-01,Hounslow,98.43369261,207
2015-02-01,Inner London,100.4491865,2908
2015-02-01,Islington,103.2320464,168
2015-02-01,Kensington & Chelsea,98.04010906,180
2015-02-01,Kingston upon Thames,98.7951949,190
2015-02-01,LONDON,100.4780894,7937
2015-02-01,Lambeth,99.40692471,346
2015-02-01,Lewisham,100.8541613,261
2015-02-01,Merton,101.2796961,194
2015-02-01,NORTH EAST,101.1692452,2290
2015-02-01,NORTH WEST,100.808383,7063
2015-02-01,Newham,100.6246983,211
2015-02-01,Outer London,100.2369291,5029
2015-02-01,Redbridge,100.6791762,293
2015-02-01,Richmond upon Thames,99.7857669,225
2015-02-01,SOUTH EAST,99.89435328,10909
2015-02-01,SOUTH WEST,98.67152015,6543
2015-02-01,Southwark,99.4633014,260
2015-02-01,Sutton,101.0078797,228
2015-02-01,Tower Hamlets,100.5378946,251
2015-02-01,WEST MIDLANDS,101.0748447,5487
2015-02-01,Waltham Forest,99.55427321,233
2015-02-01,Wandsworth,101.1612322,357
2015-02-01,Westminster,100.2854119,199
2015-02-01,YORKS & THE HUMBER,100.6056282,5130
2015-03-01,Barking & Dagenham,101.0663831,183
2015-03-01,Barnet,102.5684286,421
2015-03-01,Bexley,99.74523384,261
2015-03-01,Brent,100.2387055,248
2015-03-01,Bromley,99.21597501,410
2015-03-01,Camden,98.33587405,224
2015-03-01,City of London,97.89962593,35
2015-03-01,Croydon,101.3610805,479
2015-03-01,EAST MIDLANDS,100.6891422,5751
2015-03-01,EAST OF ENGLAND,100.5348985,7935
2015-03-01,Ealing,99.81866255,283
2015-03-01,Enfield,101.0526517,321
2015-03-01,England,100.2484522,65281
2015-03-01,Greenwich,99.24639537,290
2015-03-01,Hackney,101.658469,176
2015-03-01,Hammersmith & Fulham,101.4767152,162
2015-03-01,Haringey,98.4754247,197
2015-03-01,Harrow,99.19390485,197
2015-03-01,Havering,101.0995917,289
2015-03-01,Hillingdon,102.4557942,270
2015-03-01,Hounslow,100.2267286,240
2015-03-01,Inner London,100.3330547,3473
2015-03-01,Islington,102.2203313,235
2015-03-01,Kensington & Chelsea,99.48223351,195
2015-03-01,Kingston upon Thames,99.43332507,181
2015-03-01,LONDON,100.461329,8847
2015-03-01,Lambeth,100.4405585,370
2015-03-01,Lewisham,100.1289802,371
2015-03-01,Merton,102.4780463,226
2015-03-01,NORTH EAST,100.3601848,2829
2015-03-01,NORTH WEST,99.42697369,8391
2015-03-01,Newham,101.6573479,217
2015-03-01,Outer London,100.5406656,5374
2015-03-01,Redbridge,100.4673057,307
2015-03-01,Richmond upon Thames,100.0302166,196
2015-03-01,SOUTH EAST,100.0912009,11739
2015-03-01,SOUTH WEST,99.6390289,7558
2015-03-01,Southwark,99.5518737,277
2015-03-01,Sutton,101.1313039,252
2015-03-01,Tower Hamlets,99.59528582,406
2015-03-01,WEST MIDLANDS,100.3845933,6160
2015-03-01,Waltham Forest,99.12265366,320
2015-03-01,Wandsworth,101.3379122,365
2015-03-01,Westminster,98.93976695,243
2015-03-01,YORKS & THE HUMBER,101.1535969,6071
2015-04-01,Barking & Dagenham,100.9570475,162
2015-04-01,Barnet,102.3084343,325
2015-04-01,Bexley,100.0434577,281
2015-04-01,Brent,101.6496054,207
2015-04-01,Bromley,99.35491621,463
2015-04-01,Camden,97.38829433,160
2015-04-01,City of London,93.04315551,21
2015-04-01,Croydon,102.4374793,415
2015-04-01,EAST MIDLANDS,101.3084913,5438
2015-04-01,EAST OF ENGLAND,101.5927779,7609
2015-04-01,Ealing,101.5622103,269
2015-04-01,Enfield,101.8000841,265
2015-04-01,England,101.5186611,62391
2015-04-01,Greenwich,98.76446266,242
2015-04-01,Hackney,105.2523453,243
2015-04-01,Hammersmith & Fulham,102.6271781,192
2015-04-01,Haringey,99.68354961,184
2015-04-01,Harrow,100.7266266,212
2015-04-01,Havering,101.1021366,253
2015-04-01,Hillingdon,102.7982691,256
2015-04-01,Hounslow,101.4053033,229
2015-04-01,Inner London,100.7892741,3362
2015-04-01,Islington,104.0319631,209
2015-04-01,Kensington & Chelsea,98.34688302,156
2015-04-01,Kingston upon Thames,100.7610929,210
2015-04-01,LONDON,101.8859794,8323
2015-04-01,Lambeth,100.9084423,340
2015-04-01,Lewisham,100.2138145,315
2015-04-01,Merton,103.1737404,213
2015-04-01,NORTH EAST,103.7920117,2718
2015-04-01,NORTH WEST,100.8932838,7762
2015-04-01,Newham,103.3821104,185
2015-04-01,Outer London,101.2723057,4961
2015-04-01,Redbridge,101.7024962,185
2015-04-01,Richmond upon Thames,102.1125894,240
2015-04-01,SOUTH EAST,101.3976275,11596
2015-04-01,SOUTH WEST,100.7812322,7557
2015-04-01,Southwark,99.92222301,274
2015-04-01,Sutton,102.1153948,241
2015-04-01,Tower Hamlets,100.4415641,328
2015-04-01,WEST MIDLANDS,101.9727661,5602
2015-04-01,Waltham Forest,100.2660348,293
2015-04-01,Wandsworth,101.3882938,491
2015-04-01,Westminster,96.76919596,264
2015-04-01,YORKS & THE HUMBER,101.6643174,5786
2015-05-01,Barking & Dagenham,100.7977394,167
2015-05-01,Barnet,101.027844,375
2015-05-01,Bexley,101.0454074,343
2015-05-01,Brent,104.0819948,176
2015-05-01,Bromley,101.1431107,516
2015-05-01,Camden,96.87682584,187
2015-05-01,City of London,97.33919387,24
2015-05-01,Croydon,103.0282058,489
2015-05-01,EAST MIDLANDS,102.6290389,6611
2015-05-01,EAST OF ENGLAND,102.9681173,8755
2015-05-01,Ealing,102.4222424,294
2015-05-01,Enfield,102.7381327,327
2015-05-01,England,102.6665874,72232
2015-05-01,Greenwich,100.7273623,286
2015-05-01,Hackney,107.8328232,229
2015-05-01,Hammersmith & Fulham,104.2182877,223
2015-05-01,Haringey,101.3071307,231
2015-05-01,Harrow,101.5632832,224
2015-05-01,Havering,101.9268203,307
2015-05-01,Hillingdon,103.64002,280
2015-05-01,Hounslow,103.6836849,280
2015-05-01,Inner London,101.9892124,3580
2015-05-01,Islington,104.5431454,172
2015-05-01,Kensington & Chelsea,99.45444919,170
2015-05-01,Kingston upon Thames,100.2980221,202
2015-05-01,LONDON,103.2194495,9059
2015-05-01,Lambeth,104.2271269,338
2015-05-01,Lewisham,101.0136093,386
2015-05-01,Merton,104.6917496,238
2015-05-01,NORTH EAST,102.9487454,3303
2015-05-01,NORTH WEST,102.6658338,9106
2015-05-01,Newham,104.838477,228
2015-05-01,Outer London,102.0201103,5479
2015-05-01,Redbridge,101.1589996,237
2015-05-01,Richmond upon Thames,101.7915686,236
2015-05-01,SOUTH EAST,102.3781345,12900
2015-05-01,SOUTH WEST,101.2306364,8517
2015-05-01,Southwark,102.3998104,321
2015-05-01,Sutton,102.2634661,262
2015-05-01,Tower Hamlets,103.7122721,401
2015-05-01,WEST MIDLANDS,102.4878761,7026
2015-05-01,Waltham Forest,101.1190925,240
2015-05-01,Wandsworth,100.4159376,470
2015-05-01,Westminster,94.46429784,200
2015-05-01,YORKS & THE HUMBER,104.0284339,6955
2015-06-01,Barking & Dagenham,103.4024476,218
2015-06-01,Barnet,102.5877089,449
2015-06-01,Bexley,102.1553178,390
2015-06-01,Brent,103.0752393,341
2015-06-01,Bromley,102.5238262,475
2015-06-01,Camden,100.0558284,199
2015-06-01,City of London,99.08666079,19
2015-06-01,Croydon,103.828338,492
2015-06-01,EAST MIDLANDS,103.4430904,7535
2015-06-01,EAST OF ENGLAND,103.4463625,9915
2015-06-01,Ealing,104.3285309,365
2015-06-01,Enfield,103.9433158,286
2015-06-01,England,103.4598357,81857
2015-06-01,Greenwich,103.3266737,324
2015-06-01,Hackney,109.8089934,311
2015-06-01,Hammersmith & Fulham,105.2724645,255
2015-06-01,Haringey,102.860029,287
2015-06-01,Harrow,102.8641538,309
2015-06-01,Havering,102.4593189,383
2015-06-01,Hillingdon,104.4931581,333
2015-06-01,Hounslow,104.2147845,319
2015-06-01,Inner London,103.2603159,4346
2015-06-01,Islington,105.7246109,215
2015-06-01,Kensington & Chelsea,98.45216721,182
2015-06-01,Kingston upon Thames,100.63254,236
2015-06-01,LONDON,104.1273343,10721
2015-06-01,Lambeth,106.0199156,424
2015-06-01,Lewisham,102.7662487,480
2015-06-01,Merton,104.9796696,271
2015-06-01,NORTH EAST,104.6332146,3735
2015-06-01,NORTH WEST,102.2764993,9844
2015-06-01,Newham,105.4377076,374
2015-06-01,Outer London,103.2158342,6375
2015-06-01,Redbridge,103.6286752,292
2015-06-01,Richmond upon Thames,102.3395429,287
2015-06-01,SOUTH EAST,103.9175868,15232
2015-06-01,SOUTH WEST,102.210026,10048
2015-06-01,Southwark,104.2593817,375
2015-06-01,Sutton,102.9362324,322
2015-06-01,Tower Hamlets,105.5155306,400
2015-06-01,WEST MIDLANDS,103.6052986,7460
2015-06-01,Waltham Forest,103.6146789,283
2015-06-01,Wandsworth,100.5090389,561
2015-06-01,Westminster,95.07673589,264
2015-06-01,YORKS & THE HUMBER,104.1880544,7367
2015-07-01,Barking & Dagenham,107.1033,200
2015-07-01,Barnet,101.9245457,470
2015-07-01,Bexley,105.1877897,425
2015-07-01,Brent,103.6811616,404
2015-07-01,Bromley,103.0727826,649
2015-07-01,Camden,103.0515905,273
2015-07-01,City of London,99.416853,17
2015-07-01,Croydon,106.0199609,554
2015-07-01,EAST MIDLANDS,104.8875427,7835
2015-07-01,EAST OF ENGLAND,105.9319544,11447
2015-07-01,Ealing,106.5825101,381
2015-07-01,Enfield,106.1108787,398
2015-07-01,England,105.2563893,89783
2015-07-01,Greenwich,106.5575703,411
2015-07-01,Hackney,110.6687783,369
2015-07-01,Hammersmith & Fulham,105.5256958,262
2015-07-01,Haringey,103.8856913,319
2015-07-01,Harrow,104.0867169,433
2015-07-01,Havering,104.9511742,446
2015-07-01,Hillingdon,105.5396837,416
2015-07-01,Hounslow,105.8998369,305
2015-07-01,Inner London,104.97336,4549
2015-07-01,Islington,104.844614,214
2015-07-01,Kensington & Chelsea,101.135972,201
2015-07-01,Kingston upon Thames,101.7848646,261
2015-07-01,LONDON,107.1481556,11980
2015-07-01,Lambeth,109.8370941,487
2015-07-01,Lewisham,104.9820494,421
2015-07-01,Merton,109.4539857,298
2015-07-01,NORTH EAST,104.7063966,3739
2015-07-01,NORTH WEST,104.0201227,11048
2015-07-01,Newham,106.9464274,268
2015-07-01,Outer London,104.9983245,7431
2015-07-01,Redbridge,105.4716641,341
2015-07-01,Richmond upon Thames,103.5237425,351
2015-07-01,SOUTH EAST,105.673886,16491
2015-07-01,SOUTH WEST,103.3663703,10642
2015-07-01,Southwark,106.4274959,440
2015-07-01,Sutton,105.1891834,332
2015-07-01,Tower Hamlets,104.77759,379
2015-07-01,WEST MIDLANDS,104.621246,8374
2015-07-01,Waltham Forest,104.9991493,356
2015-07-01,Wandsworth,102.6286795,630
2015-07-01,Westminster,98.16996459,269
2015-07-01,YORKS & THE HUMBER,106.2893795,8227
2015-08-01,Barking & Dagenham,109.8443909,185
2015-08-01,Barnet,103.7742082,416
2015-08-01,Bexley,107.1133554,355
2015-08-01,Brent,104.8279067,325
2015-08-01,Bromley,104.3967647,548
2015-08-01,Camden,106.4983763,214
2015-08-01,City of London,97.01103528,18
2015-08-01,Croydon,108.4110796,494
2015-08-01,EAST MIDLANDS,106.2072371,7429
2015-08-01,EAST OF ENGLAND,107.1277124,10468
2015-08-01,Ealing,108.1102501,340
2015-08-01,Enfield,108.872286,317
2015-08-01,England,106.3595137,81957
2015-08-01,Greenwich,107.4234445,325
2015-08-01,Hackney,111.8540111,336
2015-08-01,Hammersmith & Fulham,106.5622549,218
2015-08-01,Haringey,107.1769826,279
2015-08-01,Harrow,107.0157229,258
2015-08-01,Havering,106.037603,398
2015-08-01,Hillingdon,108.0244487,368
2015-08-01,Hounslow,107.0165516,275
2015-08-01,Inner London,106.1170729,4150
2015-08-01,Islington,104.8162302,222
2015-08-01,Kensington & Chelsea,100.2100817,169
2015-08-01,Kingston upon Thames,105.2757962,236
2015-08-01,LONDON,108.2671974,10499
2015-08-01,Lambeth,113.2071958,477
2015-08-01,Lewisham,105.7819467,364
2015-08-01,Merton,110.5765203,276
2015-08-01,NORTH EAST,105.5188803,3198
2015-08-01,NORTH WEST,104.7202819,9861
2015-08-01,Newham,108.4029982,240
2015-08-01,Outer London,107.003386,6349
2015-08-01,Redbridge,108.1881693,310
2015-08-01,Richmond upon Thames,106.67781,314
2015-08-01,SOUTH EAST,106.9931117,15511
2015-08-01,SOUTH WEST,104.8537236,9970
2015-08-01,Southwark,107.8544553,381
2015-08-01,Sutton,106.4544206,288
2015-08-01,Tower Hamlets,103.095433,368
2015-08-01,WEST MIDLANDS,105.7850036,7532
2015-08-01,Waltham Forest,108.1529385,321
2015-08-01,Wandsworth,105.456118,623
2015-08-01,Westminster,95.80085136,241
2015-08-01,YORKS & THE HUMBER,106.7152792,7489
2015-09-01,Barking & Dagenham,110.6370673,209
2015-09-01,Barnet,105.0076114,440
2015-09-01,Bexley,109.3713265,342
2015-09-01,Brent,106.3551895,342
2015-09-01,Bromley,105.6256446,539
2015-09-01,Camden,108.2639583,243
2015-09-01,City of London,97.93250451,35
2015-09-01,Croydon,110.8567987,538
2015-09-01,EAST MIDLANDS,105.534688,7073
2015-09-01,EAST OF ENGLAND,108.3260198,9870
2015-09-01,Ealing,110.0729787,306
2015-09-01,Enfield,110.8089026,337
2015-09-01,England,106.6520845,80192
2015-09-01,Greenwich,107.640262,427
2015-09-01,Hackney,111.5692953,215
2015-09-01,Hammersmith & Fulham,106.449344,237
2015-09-01,Haringey,111.4189536,243
2015-09-01,Harrow,108.5361833,290
2015-09-01,Havering,107.97864,458
2015-09-01,Hillingdon,110.3390095,372
2015-09-01,Hounslow,109.1332513,313
2015-09-01,Inner London,107.8457447,4023
2015-09-01,Islington,106.6991618,194
2015-09-01,Kensington & Chelsea,103.0701323,190
2015-09-01,Kingston upon Thames,105.5708018,210
2015-09-01,LONDON,109.1552928,10686
2015-09-01,Lambeth,115.1875868,424
2015-09-01,Lewisham,108.3424698,407
2015-09-01,Merton,113.1585733,292
2015-09-01,NORTH EAST,105.2477838,3289
2015-09-01,NORTH WEST,104.9454083,9734
2015-09-01,Newham,110.933698,283
2015-09-01,Outer London,108.6521265,6663
2015-09-01,Redbridge,109.3299083,322
2015-09-01,Richmond upon Thames,108.3928,326
2015-09-01,SOUTH EAST,107.3725679,15052
2015-09-01,SOUTH WEST,105.4291921,9895
2015-09-01,Southwark,108.610375,376
2015-09-01,Sutton,108.6339048,272
2015-09-01,Tower Hamlets,103.5730415,362
2015-09-01,WEST MIDLANDS,105.6132218,7428
2015-09-01,Waltham Forest,109.6568467,328
2015-09-01,Wandsworth,106.4930057,544
2015-09-01,Westminster,99.52249273,270
2015-09-01,YORKS & THE HUMBER,106.2177556,7165
2015-10-01,Barking & Dagenham,110.6640687,235
2015-10-01,Barnet,106.6598492,547
2015-10-01,Bexley,109.3365851,374
2015-10-01,Brent,109.2011209,249
2015-10-01,Bromley,107.7701517,601
2015-10-01,Camden,107.612021,216
2015-10-01,City of London,99.70541144,21
2015-10-01,Croydon,111.9258684,510
2015-10-01,EAST MIDLANDS,106.5737852,8037
2015-10-01,EAST OF ENGLAND,108.8446739,11188
2015-10-01,Ealing,112.1901545,326
2015-10-01,Enfield,111.9375203,341
2015-10-01,England,106.8130501,88132
2015-10-01,Greenwich,108.0573464,379
2015-10-01,Hackney,111.2321508,235
2015-10-01,Hammersmith & Fulham,104.5974719,229
2015-10-01,Haringey,112.8463256,258
2015-10-01,Harrow,109.7611301,258
2015-10-01,Havering,109.7091098,394
2015-10-01,Hillingdon,112.8316759,386
2015-10-01,Hounslow,108.8723639,342
2015-10-01,Inner London,107.5972748,4100
2015-10-01,Islington,106.5952038,184
2015-10-01,Kensington & Chelsea,96.60588171,171
2015-10-01,Kingston upon Thames,105.5811005,265
2015-10-01,LONDON,109.342735,10926
2015-10-01,Lambeth,113.1394691,404
2015-10-01,Lewisham,108.8721952,445
2015-10-01,Merton,113.0912657,271
2015-10-01,NORTH EAST,103.7188869,3582
2015-10-01,NORTH WEST,104.4403284,10998
2015-10-01,Newham,112.5454689,307
